Doctor Who: Spearhead from Space,1970,3.524978089395267,1142
The Jerk,1979,3.798990373908094,40412
The Godfather,1972,4.504490863092159,106328
The Parallax View,1974,3.332001997004493,2004
The Mack,1973,3.4436018957345973,1056
The Gauntlet,1977,3.3936305732484078,7066
Slaughterhouse Five,1972,3.532546786004882,4917
A Night in the Life of Jimmy Reardon,1988,2.64078431372549,1276
Coming to America,1988,3.5264846980976015,90676
Short Circuit 2,1988,2.945228215767635,10846
Working Girl,1988,3.5671391211700514,30974
The Dead Pool,1988,3.5034351145038167,7861
We're No Angels,1989,3.0367322950337936,3404
G.I. Joe: Season 1: Part 2,1985,3.856152512998267,1155
New York Stories,1989,3.1673957421988916,3430
The Quick and the Dead,1987,3.458075407990996,3555
The Owl and the Pussycat,1970,3.002557544757033,1565
Lethal Weapon 2,1989,3.87695593799585,81931
McCabe & Mrs. Miller,1971,3.586235489220564,3619
The Howling,1980,3.3570247933884296,7261
Carnal Knowledge,1971,3.3849048714196113,4784
Breaker Morant: Masterworks Edition,1980,3.9120603015075375,4777
The Adventures of Buckaroo Banzai,1984,3.3837805605247464,8386
Wonder Woman: Season 1,1976,3.6059417040358746,1785
The NeverEnding Story,1984,3.8707624640291978,42744
Swept Away,1974,3.0766897746967072,2309
True Believer,1989,3.2777070063694267,2356
The Black Cauldron,1985,3.502983590253605,4023
The Fly / The Fly 2,1986,3.3148718851809456,11358
The Adventures of Ford Fairlane,1990,2.5077047850770477,1234
Sanford and Son: Season 1,1972,3.7627291242362526,1965
Home Alone,1990,3.2690918074298243,32384
The Dark Crystal,1982,3.8464243329963517,22752
Victory,1981,3.4460822342901474,2579
Superman II,1980,3.2879967528873473,27102
Fitzcarraldo,1982,3.656632173095014,4253
Revenge of the Nerds / Revenge of the Nerds 2: Double Feature,1984,3.422571675136638,10430
After Dark My Sweet,1990,2.716227697536109,1178
Upstairs,1971,3.8610081541882875,2699
The Verdict,1982,3.8262608525997464,10252
Death Race 2000,1975,3.047471620227038,3877
The Odessa File,1974,3.5677999218444705,2560
American Graffiti: Collector's Edition,1973,3.736891195912243,24660
National Lampoon's Animal House,1978,4.061282702678612,67312
Twin Warriors,1984,3.6527886881382563,2547
Picnic at Hanging Rock,1975,3.449546485260771,3529
Hellraiser,1987,3.4018455894996276,17448
The Abyss,1989,3.7765117182442056,38616
The Secret of N-I-M-H,1982,3.9357865415628206,20464
Bride of Re-Animator,1990,3.09794776119403,1073
What's Up,1972,3.6151807980049875,6417
Valley Girl: Special Edition,1983,3.485873458018305,7540
The Great Train Robbery,1978,3.5410658307210032,3191
Cat on a Hot Tin Roof,1984,3.6996466431095407,3680
Black Rain,1989,3.26228323699422,5537
River's Edge,1986,3.4700015583606048,6418
Schoolhouse Rock!: Special 30th Anniversary Edition,1973,3.992318946598391,5469
Crimes of the Heart,1986,3.2922940655447297,1130
Enemy Mine,1985,3.5903276131045243,16026
Henry & June,1990,3.274600776866638,9269
The Andromeda Strain,1971,3.6246505939902165,11449
Camille Claudel,1989,3.712077641984184,2783
Salvador,1986,3.5514105852179996,4290
Next of Kin,1989,3.1654686812380812,6818
Shintaro Katsu's Zatoichi: The Blind Swordsman,1989,3.617094017094017,1171
License to Drive,1988,3.5011001100110013,3637
Big Trouble in Little China,1986,3.613301698489813,26554
Little Monsters,1989,3.6263964666147053,3850
Last Tango in Paris,1972,3.0631534922626518,9565
The Great Muppet Caper,1981,3.8415600243753807,6565
Mephisto,1981,3.420689655172414,1161
Carrie,1976,3.5868076668869797,37826
Fright Night Part II,1989,3.1711057304277643,1240
Funny Farm,1988,3.4474205494789425,11612
Chisum,1970,3.844205679201842,3910
The Dukes of Hazzard: Season 1,1979,3.8037974683544302,2529
Red Heat,1988,2.998723268432812,9400
Heaven Can Wait,1978,3.4800280855047587,12819
Police Academy 6: City Under Siege,1989,3.443562610229277,2269
Scared Straight!,1978,3.490822027134876,1254
'Round Midnight,1986,3.48491879350348,1294
Ghost Story,1981,3.207689408217113,2654
The Getaway,1972,3.587893864013267,2413
Firefox,1982,3.2680215584998877,8907
Basket Case,1983,3.029086678301338,1720
A Nightmare on Elm Street 5: The Dream Child,1989,3.159699181596992,9043
Butterflies Are Free,1972,3.30451415455241,2615
Soap: Season 3,1979,4.004042037186742,1238
Dog Day Afternoon,1975,3.8844258448060076,25569
Simon and Garfunkel: Concert in Central Park,1982,3.7886412652767794,1392
The Lost Boys: Special Edition,1987,3.9098913302133735,37822
Jabberwocky,1977,2.950238221281101,1890
Rosencrantz and Guildenstern Are Dead,1990,3.7804802955665027,3249
Star Trek: The Next Generation: Season 3,1989,4.010611242655441,11404
The Believers,1987,3.2236778262979136,2062
Rocky (Hindi),1981,3.431976166832175,1008
The Man Who Loved Women,1983,2.240238611713666,1845
Nuts,1987,3.354318418314256,3845
Friday the 13th: Part 2,1981,3.3084076913409577,7958
Chinatown,1974,3.9692888632601053,53760
Kiki's Delivery Service,1989,3.982086406743941,10440
Ernest Goes to Camp,1987,2.801956947162427,2556
MASH: Season 5,1976,4.2268410679089765,5582
Scooby-Doo and the Ghoul School,1988,3.4056803730394236,2360
Wall Street,1987,3.710730785384292,28573
Assault on Precinct 13,1976,3.2742419193602132,3002
Maurice,1987,3.8623805835269818,3874
Inspector Morse 14: Driven to Distraction,1990,4.055555555555555,1117
Return from Witch Mountain,1978,3.677873338545739,2559
High Spirits,1988,3.4879816863792446,2622
The Tenant,1976,3.3479041916167667,1671
Mr. Mom,1983,3.57648108892112,35853
Marked For Death,1990,3.2647129763627594,8293
Audrey Rose,1977,3.1042735042735043,1171
The Aristocats,1970,3.7993204881756,22370
The Deep,1977,3.1778711484593836,2857
The Ice Pirates,1984,3.433719008264463,3026
National Lampoon's European Vacation,1985,3.3916562227839497,47078
Blazing Saddles,1974,4.004516415116031,60890
Lock Up,1989,3.1865371734762222,2987
Battlestar Galactica: Complete Epic Series,1978,3.828460038986355,2566
House of Games,1987,3.5491160925824676,5488
For All Mankind,1989,3.731707317073171,1026
The Mosquito Coast,1986,3.1728668438145853,6775
Kramer vs. Kramer,1979,3.705706894731285,37885
The World According to Garp,1982,3.5731655932101365,16614
Terms of Endearment,1983,3.819410029498525,50851
Alice,1990,3.248152469856087,2572
Somewhere in Time,1980,3.7002971660505906,13798
Ghostbusters 2,1989,3.3252398304454527,26895
The Black Stallion,1979,3.8540786841520336,8999
City Heat,1984,2.894538606403013,1063
Lean on Me,1989,3.9507142640502257,32972
Rocky IV,1985,3.3924055259118484,27363
No Mercy,1986,3.1080861438439658,2462
The Adventures of Baron Munchausen,1989,3.5836280056577086,16969
Bull Durham,1988,3.6949676280164803,40777
Sleeper,1973,3.6797318558040906,14620
A Fish Called Wanda,1988,3.818362030832746,61040
Cheech & Chong's Still Smokin,1983,3.5495821487033687,11608
Lord of the Flies,1990,3.5552960411070886,8564
The Man from Snowy River,1982,3.8887557603686638,10851
The Man with Two Brains,1983,3.2192088091353996,9809
Cheech & Chong's The Corsican Brothers,1984,3.4906629318394025,2143
What's Happening!!: Season 1,1976,3.704201680672269,1191
Cooley High,1975,3.5712319339298,2907
Fast Times at Ridgemont High,1982,3.9179365733113674,58273
Iron Eagle 2,1988,3.293540474243663,1224
Summer Rental,1985,3.5736040609137056,9063
The Wraith,1986,3.4681915654038598,1400
Red Dwarf: Series 4,1988,4.223595505617977,2671
Scarface,1983,3.760429835651075,3165
The Out-of-Towners,1970,3.4354089219330857,2153
Cadillac Man,1989,2.8250606662254576,4534
Pennies from Heaven,1981,3.019230769230769,1041
Gorky Park,1983,3.5029774564015312,4703
Iron Eagle,1986,3.1597542242703534,9115
Herbie Goes Bananas,1980,3.716082659478886,3340
Divine Madness,1980,3.333877551020408,1226
MacGyver: Season 1,1985,3.929327126534067,2364
My Father's Glory,1990,3.821774193548387,1241
The Vanishing,1988,3.5979305247597932,4060
Ali: Fear Eats the Soul,1974,3.772011121408712,1080
Raging Bull,1980,4.033873435109737,32032
Night Court: Season 1,1984,3.761467889908257,1527
Memphis Belle,1990,3.81546308102469,17255
Five Deadly Venoms,1978,3.6443148688046647,1030
The Karate Kid Part III / The Next Karate Kid,1989,2.7559854267869537,11529
When a Stranger Calls,1979,3.3188686555598603,2582
DeepStar Six,1989,2.9191960623461854,2439
Loose Cannons,1990,3.09720885466795,1040
Every Which Way But Loose,1978,3.2501662602527155,9023
The Bad News Bears Go to Japan!,1978,2.5086483023702755,1562
Willy Wonka & the Chocolate Factory,1971,4.074219138036244,70468
The Texas Chainsaw Massacre 2,1983,2.8089480048367594,3309
The Last Wave,1977,3.3234165067178503,1043
Dragonslayer,1981,3.614712706428279,7328
Exorcist 3,1990,3.044672281215672,2732
Total Recall,1990,3.606859895120839,70177
Catch 22,1970,3.6589339961336647,7243
The Package,1989,3.5275113579000505,3963
My Blue Heaven,1990,3.3971209005303606,9240
Where the Buffalo Roam,1980,3.4091852620653866,3855
Pink Cadillac,1989,2.8536585365853657,1436
Grave of the Fireflies,1988,3.9839899763330084,7184
Stranger than Paradise,1984,3.554606326483491,4332
Misery,1990,3.87421873310409,46240
The King of Comedy,1983,3.5799411855749885,6462
Three's Company: Season 3,1978,3.811278195488722,1331
Klute,1971,3.511361926260346,6646
Jacob's Ladder,1990,3.568645776968862,20330
A Bridge Too Far,1977,3.792402034101107,10030
The Dogs Of War,1981,3.199858757062147,1417
The Dukes of Hazzard: Season 2,1979,3.795221843003413,1759
3 Women,1977,3.299698795180723,1329
Operation Condor 2: Armour of the Gods,1986,3.470216130732736,1898
MASH: Season 2,1973,4.105082319255548,6986
Scooby-Doo Meets the Boo Brothers,1987,3.7983824378971693,1732
Paris,1984,3.78031878031878,2887
Barry Lyndon,1975,3.5928356091505584,5640
The Bride,1985,2.710671936758893,1266
They Call Me Mr. Tibbs,1970,3.613157894736842,4561
Monty Python and the Holy Grail,1975,4.173394289494513,84652
The Wiz,1978,3.1392630241423127,3936
Raising Arizona,1987,3.7993985474353154,88121
Ziggy Stardust and the Spiders From Mars: The Motion Picture,1973,3.3039611964430073,1238
The Last Waltz,1978,3.9550251664231206,6160
The French Lieutenant's Woman,1981,3.5251509054325956,5468
Fawlty Towers: The Complete Set,1975,4.078977016674178,8877
The Best of Benny Hill,1974,3.0643382352941178,1633
Shogun,1980,3.899468085106383,3761
The Dream Is Alive: IMAX,1985,3.2939698492462313,1593
Black Widow,1987,3.5727470141150923,1843
Smiley's People,1982,4.057806912991657,1679
Live and Let Die,1973,3.8190598510146416,19466
Uncle Buck,1989,3.5836536151813596,33305
I Spit On Your Grave,1978,2.7944003343083996,2394
Play Misty for Me,1971,3.57277582092944,8802
The Naked Gun,1988,3.4739598552451167,44490
Godspell,1973,3.1195355191256833,1465
Manhunter,1986,3.346483016849425,7479
Doctor Who: The Five Doctors,1983,3.821132075471698,1326
Little Big Man,1970,3.923452638321723,12490
Harold and Maude,1971,3.9675298495890834,32246
Time After Time,1979,3.536914235190097,4525
Body Heat,1981,3.654378779013068,15382
Roy Orbison: Black & White Night,1987,3.8166023166023164,1037
Pet Sematary,1989,3.328794775380962,25266
Desperately Seeking Susan,1985,3.0578703703703702,7777
Three Fugitives,1989,3.187303723642889,4459
Labyrinth,1986,3.8530436693561048,31854
Field of Dreams,1989,3.8140774149701895,64743
Batman,1989,3.7082152974504248,76602
Star Trek: The Next Generation: Season 2,1988,4.2301684159140835,8195
The Eiger Sanction,1975,3.537544095414077,5954
Creature Comforts,1990,3.533952823445318,2799
Doctor Who: The Pirate Planet,1978,3.8005822416302766,1375
White Water Summer,1987,2.934794828555368,1780
The Mission: Special Edition,1986,3.79071930549814,9677
Beetlejuice,1988,3.6557230073005167,70270
Avalon,1990,3.4415318832496746,5380
Brubaker,1980,3.6132167152575314,6175
Traffik,1989,3.637471783295711,2216
The Entity,1983,3.4392605633802815,1137
The Man Who Would Be King,1975,3.853620311357225,9572
The Return of Sherlock Holmes,1986,4.119812059514487,1278
Murphy Brown: Season 1,1988,3.689855072463768,1036
Once Upon a Time in America,1984,3.774687535187479,8882
Blade Runner,1982,3.971446829070619,64162
Krush Groove,1985,3.530201342281879,1193
Best of The Muppet Show: Diana Ross / Brooke Shields / Rudolph Nuryev,1976,4.055017605633803,2273
American Flyers,1985,3.3864541832669324,2260
Problem Child / Problem Child 2,1990,3.199849924962481,3999
Soap: Season 2,1978,4.008181246066709,1590
Dead Poets Society,1989,4.026789741438087,95336
Near Dark,1987,3.2430590610802623,3963
Longtime Companion,1990,3.776667441320009,4304
1776,1972,3.5758032128514055,1993
Urotsukidoji,1989,2.8299319727891157,1177
Pretty in Pink,1986,3.7592608326253187,47081
Three Amigos,1986,3.4255037318185293,39258
Norma Rae,1979,3.6273587241840426,20192
Tequila Sunrise,1988,3.3798076923076925,6865
Streets of Fire,1984,3.2807996280799627,2152
Pee-Wee's Playhouse: Vol. 2,1987,3.898118402937127,2180
Mishima: A Life in Four Chapters,1985,3.194331983805668,1730
Any Which Way You Can,1980,3.1942655046103323,7918
Witness,1985,3.8594945128034586,30071
Grease,1978,3.7954297301513025,102577
Dangerous Liaisons,1988,3.8044329058007516,25808
The Draughtsman's Contract,1982,2.8954501452081316,1034
Gardens of Stone,1987,3.29518359561278,2098
Coal Miner's Daughter: Collector's Edition,1980,3.791031036296686,15209
1969,1988,2.776965265082267,1095
Nothing in Common,1986,3.0523864959254947,3437
MacGyver: Season 2,1986,3.9867256637168142,1357
Fellini's Roma,1972,3.4343936381709743,1007
Flashback,1990,2.9313929313929314,2406
Red Dwarf: Series 2,1988,4.060046189376443,3465
A Nightmare on Elm Street 4: The Dream Master,1988,3.1919163100332857,10516
MASH: Season 4,1975,4.219814241486068,6138
The Atomic Cafe,1982,3.658247829518548,1268
Walking Tall: Part II,1975,3.379694019471488,1439
All Creatures Great and Small: Series 2,1979,4.141587301587301,1576
Autumn Sonata,1978,3.7489504617968095,1192
My Stepmother is an Alien,1988,2.7369537547730167,4715
The Russia House,1990,3.141696113074205,2831
Wild Orchid,1990,2.7878646441073514,4286
Missing in Action,1984,3.0744265495363594,4099
Joe,1970,2.835570469798658,2683
George Carlin Again!,1978,3.9515655577299413,2045
The Wanderers,1979,3.502516175413372,1392
Darkman,1990,3.0841172214182344,5529
Raw Deal,1986,3.376883116883117,3851
Don't Look Now,1973,3.166846458108594,2782
Never Cry Wolf,1983,3.805345316934721,4229
Superfly,1972,3.515274949083503,1474
Friday the 13th: Part 6: Jason Lives,1986,3.3118120237087214,4725
The Thing,1982,3.6949462611479533,21866
A Woman Under the Influence,1974,3.7449095022624435,1769
Mystery Train,1989,3.683820873961719,5539
Stanley & Iris,1990,3.3531522296258327,1952
All in the Family: Season 1,1971,3.6917148362235066,2596
Thief of Hearts,1984,2.7503875968992246,1291
Fletch,1985,3.520787895310796,14673
sex,1989,3.412314693021437,28130
The Fox and the Hound,1981,3.940374924410401,24806
Superman III,1983,3.030484087306426,8202
Ruthless People,1986,3.475094449287998,17206
Valmont,1989,3.3708077468115256,4235
SCTV Network 90: Vol. 1,1981,3.42722371967655,1485
A Man Called Horse,1970,3.5988372093023258,2581
Friday the 13th,1980,3.226249603719751,28390
Born on the Fourth of July,1989,3.4344262295081966,32697
Dawn of the Dead: Documentaries,1978,3.9240702479338845,1937
Cheers: Season 3,1984,3.9591304347826086,3451
Miss Marple Mysteries: A Pocketful of Rye,1985,3.9962335216572504,1063
MASH: Season 1,1972,4.120294190974819,8023
Day of the Dead,1985,3.482373678025852,6809
House II: The Second Story,1987,2.8339852238157324,2302
Excalibur,1981,3.7265742128935533,10673
Car Wash,1976,3.3470967741935485,3876
Christine: Special Edition,1983,3.521448248720976,10165
Where the Red Fern Grows,1974,3.972363778910231,5103
The Secret Garden,1987,3.7109958506224068,4821
Creepshow 2,1987,3.1073369565217392,6625
The Killing Fields,1984,3.9930902264648322,25038
The Running Man,1987,3.4486509302250075,30800
The Land Before Time,1988,3.792114454594304,14889
Close Encounters of the Third Kind,1977,3.900568236540499,51916
Three's Company: Season 2,1977,3.7505800464037122,1725
Elizabeth R,1971,3.8755841121495327,1713
Desperate Living,1977,3.228391167192429,1586
Burglar,1987,2.8815995001562014,3202
Big,1988,3.892444078110888,114044
Amadeus,1984,4.067877629063098,58577
Things Are Tough All Over,1982,3.244666666666667,1501
Raw,1987,3.9685812469317625,16297
Vampire's Kiss,1989,2.769968051118211,1566
Walking Tall: The Final Chapter,1977,3.5920289855072465,1381
Psycho III,1986,2.4606299212598426,1779
Dreamscape: Special Edition,1984,3.4974680491921872,4148
The Gods Must Be Crazy 2,1990,3.5564435564435564,3004
MASH: Season 8,1979,4.2690677966101696,4249
Watership Down,1979,3.5914315569487982,3829
Sanford and Son: Season 2,1972,3.7551919446192574,1590
Cheech & Chong's Next Movie,1980,3.7507423580786026,5726
Alien Nation,1988,3.5207928488146134,5147
The Brave Little Toaster,1987,3.6010598031794094,2643
Inspector Morse 5: Last Seen Wearing,1988,3.8694109297374024,1410
Heavy Metal,1981,3.478489903424056,9113
Blind Date,1987,3.03834808259587,5764
War and Remembrance: Vol. 1,1988,3.8793929712460065,1253
What Have I Done to Deserve This?,1984,3.2907801418439715,1552
Desperate Hours,1990,2.694687289845326,1488
A Chinese Ghost Story,1987,3.3209635416666665,1537
Uncommon Valor,1983,3.5059322033898304,4721
Bill & Ted's Excellent Adventure,1989,3.473701327499039,33824
The A-Team: Season 1,1983,3.754601226993865,2283
Brian's Song,1971,3.839878498589716,13828
Helter Skelter,1976,3.355639097744361,1331
Same Time,1978,3.730900554844217,4687
Sherlock Holmes: The Sign of Four,1987,3.8741776315789473,1217
Invasion U.S.A.,1985,3.2457813646368305,1364
Seinfeld: Seasons 1 & 2,1989,4.385729613733906,11185
The Karate Kid,1984,3.833650106728267,34200
Tango & Cash,1989,3.199655871689301,32547
The Cannonball Run II,1984,3.0773571168547504,5495
Deathtrap,1982,3.5567073170731707,3281
The Hobbit,1978,3.5039043824701195,6276
Say Anything,1989,3.9065668382467633,44878
Drugstore Cowboy,1989,3.60518444666002,21064
Family Business,1989,3.028776978417266,2364
MASH: Season 3,1974,4.180828275615852,5603
Greystoke: The Legend of Tarzan,1984,3.305591677503251,1539
Radio Days,1987,3.5710314150681124,7195
Beverly Hills 90210: The Pilot Episode,1990,3.6381288614298324,2267
Little House on the Prairie: Season 7,1980,4.032292787944026,1859
Macbeth,1971,3.447431302270012,1675
SpaceCamp,1986,3.4239841728808402,6572
Leviathan,1989,3.0180802103879025,3043
Conquest of the Planet of the Apes,1973,3.458131067961165,4945
Black Sunday,1977,3.116144018583043,1723
Best of The Muppet Show: Steve Martin / Carol Burnett / Gilda Radner,1977,3.824207492795389,4165
Star Wars: Episode IV: A New Hope,1977,4.504097013523666,85185
Tucker: The Man and His Dream,1988,3.355639202565175,7174
The Fresh Prince of Bel Air: Season 1,1990,3.8107960741548528,3669
Scooby-Doo and the Reluctant Werewolf,1989,3.209212376933896,2845
Richard Pryor: Live in Concert,1979,3.9157182912749464,6064
Poirot: The ABC Murders,1988,3.9111314704535043,2184
The Golden Voyage of Sinbad,1974,3.586131705189708,2294
Kindergarten Cop,1990,3.3092011101569403,80350
Body Double,1984,3.1746683512318383,3167
Jesus Christ Superstar,1973,3.537802527307775,4670
Stakeout,1987,3.3547346514047867,9611
U2: Rattle and Hum,1988,3.8499767765908035,2154
Poirot: The Mysterious Affair at Styles,1990,3.917590361445783,2076
Seven Beauties,1976,3.553363228699552,1116
Alice Doesn't Live Here Anymore,1974,3.5575357535753573,4546
Over the Top,1987,3.4559414990859234,2736
Tank,1984,3.225,1161
Breaking Away,1979,3.8042653309046752,13177
Dark Star,1974,2.828901734104046,1731
S.O.B.,1981,2.872680412371134,1941
The Sure Thing: Special Edition,1985,3.5221925133689838,7481
Rambo: First Blood: Ultimate Edition,1982,3.682689519636586,31040
American Gigolo,1980,3.327638511895258,6264
1941,1979,3.1823643410852713,5161
The Muppet Movie,1979,3.9230903535573987,11456
My Left Foot: Special Edition,1989,3.9734547568300718,10323
The Fury,1978,2.9900938477580814,1919
Brighton Beach Memoirs,1986,3.4472954230235784,5769
Easy Money,1983,3.671510347864377,2272
Pumpkinhead,1988,3.075025008336112,3000
The Bourne Identity,1988,3.4333768778576093,3063
Bang the Drum Slowly,1973,3.2436974789915967,1548
Wolfen,1981,2.977750309023486,3237
Highlander,1986,3.808141537498043,31936
Stardust Memories,1980,3.518393520080999,2964
Dream a Little Dream,1989,3.4065880039331367,2035
Dirty Harry,1972,3.7757337060094014,39356
The Greatest American Hero: Season 1,1981,3.5894481503941784,1650
Moonlighting: Seasons 1 & 2,1985,3.7285644292013718,2042
Mona Lisa,1986,3.475751503006012,2496
Eating Raoul,1982,3.180579216354344,1175
Brannigan,1975,2.9375503626107977,2483
The Exorcist,1973,3.92499956057863,56894
Communion,1989,2.9524590163934428,1221
The Thin Blue Line,1988,3.9007407407407406,1351
Withnail and I,1987,3.365985345160046,2594
Highlander 2: Renegade Version,1990,2.929720853858785,6091
Law & Order: Season 1,1990,4.16854764107308,5406
Scanners,1981,3.271137521222411,5891
The Omega Man,1971,3.473849372384937,5737
Little House on the Prairie: Season 5,1978,4.121572212065813,1095
Brideshead Revisited,1981,3.9330912863070537,1929
Days of Thunder,1990,3.267073394682609,49010
Love and Death,1975,3.7291505791505792,5181
Pumping Iron,1977,3.430125247198418,3035
The Garden of the Finzi-Continis,1970,3.502983802216539,2347
Kagemusha,1980,3.8655043586550435,2410
Licence to Kill,1989,3.462012636769918,12979
Indiana Jones and the Last Crusade,1989,4.333190133037694,144321
Revenge,1990,3.3205163416643777,3642
Sharky's Machine,1981,2.9881744271988175,1354
The Black Stallion Returns,1983,3.598074608904934,1663
Enter the Dragon: Special Edition,1973,4.009345794392523,13911
Halloween,1978,3.62363408775669,29560
Quicksilver,1986,3.0975800156128024,2563
The First Power,1990,3.048990116029222,2328
Return to Oz,1985,3.2463199214916583,3058
Best of The Muppet Show: Elton John / Julie Andrews / Gene Kelly,1977,3.9911131898971,2139
Always,1989,3.6515742623221055,18200
Dune,1984,3.486484973977279,17870
Let's Do It Again,1975,3.795165394402036,1573
Akira Kurosawa's Dreams,1990,3.6517391304347826,4601
One Crazy Summer,1986,3.5630703711214764,9863
All Dogs Go to Heaven,1989,3.595890410958904,11243
The Chronicles of Narnia: The Lion,1988,3.2362960668937752,3230
A Christmas Story,1983,4.101459921035717,10892
Bird,1988,3.379014989293362,2803
The A-Team: Season 2,1983,3.8548387096774195,1303
Big Top Pee-Wee,1988,2.9224242424242424,1651
Jeeves and Wooster: Season 1,1990,3.986399183951037,2942
Lenny,1974,3.441913963653094,4348
Shaft,1971,3.3107944208611277,3299
The Long Goodbye,1973,3.4440789473684212,2433
Phantasm,1979,3.2487562189054726,2212
Nashville,1975,3.4704837117472853,5066
North Dallas Forty,1979,3.4141767323585506,3147
The Big Picture,1989,3.053858967240422,1802
Saturn 3,1980,2.454397394136808,1843
Stroker Ace,1983,2.6115013169446883,2279
Xanadu,1980,3.0164439876670093,2920
Millennium,1989,3.024582560296846,2157
Clue,1985,3.6373541606402466,20743
A Boy and His Dog,1975,3.2162872154115587,3427
Class,1983,3.0647816750178953,2795
Full Metal Jacket,1987,4.1102326695697515,70960
Zelig,1983,3.6212410916043805,5754
The Spy Who Loved Me,1977,3.7859703020993343,19531
The River,1984,3.3400908773156237,2862
Falling in Love,1984,3.075968992248062,1936
That's Entertainment,1974,3.958955223880597,1609
The Stunt Man,1980,3.1580547112462005,2633
In Living Color: Season 1,1990,3.8478991596638656,5951
The Champ,1979,3.388109000825764,2423
Europa Europa,1990,3.936382045224435,5927
Steel Dawn,1987,2.520361990950226,1769
The Tin Drum,1979,3.780920421860019,2087
The Razor's Edge,1984,3.35286783042394,1605
The Outlaw Josey Wales,1976,4.012163769617436,26062
Hope and Glory,1987,3.7682386134623136,4963
True Stories: Talking Heads,1986,3.488844621513944,2511
Tootsie,1982,3.67091242435521,72544
The Legend of Hell House,1973,3.263551401869159,1606
Slap Shot: 25th Anniversary Edition,1977,3.7971929824561403,11401
Magnum Force,1973,3.7450077945215647,13472
The NeverEnding Story 2: The Next Chapter,1989,2.9772200772200774,2591
F/X,1986,3.532995391705069,10851
Breakin',1984,3.328339575530587,1603
Cross Creek,1983,3.584888888888889,1126
Bachelor Party,1984,3.414011872932433,22068
Mr. Destiny,1990,3.2777859130180116,6830
Space: 1999,1975,3.083582089552239,1341
Ghostbusters,1984,3.8390960386807778,104032
Fort Apache,1981,3.3015410245730945,2402
Reversal of Fortune,1990,3.479145601617796,7913
Halloween 4: The Return of Michael Myers,1988,3.161946595769275,8652
Vampire Hunter D,1985,3.868952314653672,5747
The Times of Harvey Milk,1984,4.025763709974236,2718
La Femme Nikita,1990,3.8027038672842832,18567
Alice,1988,3.168807339449541,1091
The Little Mermaid,1989,3.813627254509018,6987
Prophecy,1979,2.9155305275637224,3375
Interiors,1978,3.411854879918242,1958
